agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
6618,17:21:12,I28A1311,ND0019,NF0179,0,None,0
3032,17:21:19,I29B1011,ND0027,NF0159,0,None,0
8769,17:21:32,71281212,NU0253,ND0003,72,ND0021,72
3292,17:21:42,I28B1011,ND0005,NU0253,0,None,0
2154,17:21:45,I29A1311,ND0013,NF0159,0,None,0
9174,17:21:48,82271212,NF0177,ND0027,72,ND0005,72
1190,17:21:51,I28J6021,ND0022,NU0190,0,None,0
2829,17:21:55,A12J1021,NF0159,ND0025,0,None,0
4293,17:21:55,I2957321,ND0021,NU0253,0,None,0
8759,17:22:01,81271212,NU0253,ND0001,72,ND0003,72
2658,17:22:07,I2953321,ND0022,NF0159,0,None,0
9361,17:22:08,812B1012,NU0091,ND0018,72,ND0025,72
3341,17:22:30,I29A1311,ND0006,NU0253,0,None,0
4739,17:22:34,712J7021,NU0253,ND0025,0,None,0
1464,17:22:41,I28A1311,ND0025,NU0190,0,None,0
5990,17:22:42,I2961021,ND0006,NU0091,0,None,0
1315,17:22:45,I29A1311,ND0024,NU0190,0,None,0
6339,17:22:50,I2964021,ND0009,NU0100,0,None,0
3189,17:23:06,I28I3321,ND0002,NU0253,0,None,0
2999,17:23:12,81271211,NF0159,ND0027,0,None,0
9636,17:23:16,82462022,NF0077,ND0005,72,ND0015,72
2251,17:23:17,I28A1311,ND0016,NF0159,0,None,0
6737,17:23:22,I28B1011,ND0018,NF0077,0,None,0
3122,17:23:24,I28J1021,ND0001,NU0253,0,None,0
2468,17:23:29,812J1021,NF0159,ND0019,0,None,0
6658,17:23:33,I28J1021,ND0005,NF0077,0,None,0
512,17:23:35,I29B1011,ND0013,NU0190,0,None,0
8027,17:23:46,623I1322,NF0159,ND0027,72,ND0015,72
660,17:23:49,I28A1311,ND0016,NU0190,0,None,0
248,17:23:51,I2961021,ND0006,NU0190,0,None,0
5489,17:24:09,I28I2321,ND0019,NF0177,0,None,0
3033,17:24:22,I2AA1311,ND0027,NF0159,0,None,0
2089,17:24:30,81222201,NF0159,ND0012,0,None,0
6121,17:24:33,I2861021,ND0011,NU0091,0,None,0
6720,17:24:33,I28I1321,ND0016,NF0077,0,None,0
1473,17:24:39,I29B1011,ND0025,NU0190,0,None,0
3895,17:24:41,I28B1011,ND0017,NU0253,0,None,0
825,17:24:46,I2981211,ND0018,NU0190,0,None,0
4993,17:24:51,I2967021,ND0027,NU0253,0,None,0
4402,17:25:07,I2868021,ND0022,NU0253,0,None,0
6400,17:25:11,I29A1311,ND0012,NU0100,0,None,0
2370,17:25:15,I29J1021,ND0018,NF0159,0,None,0
1814,17:25:17,I28A1311,ND0001,NF0159,0,None,0
6150,17:25:17,I2962021,ND0013,NU0091,0,None,0
2695,17:25:23,I28J1021,ND0023,NF0159,0,None,0
3696,17:25:28,I2956321,ND0014,NU0253,0,None,0
989,17:25:32,I2AB1011,ND0019,NU0190,0,None,0
6211,17:25:32,I2866021,ND0019,NU0091,0,None,0
762,17:25:33,I2951321,ND0017,NU0190,0,None,0
6241,17:25:33,I28B1011,ND0021,NU0091,0,None,0
3659,17:25:37,I2AB1011,ND0013,NU0253,0,None,0
2612,17:25:40,I29B1011,ND0021,NF0159,0,None,0
444,17:25:51,I29J1021,ND0012,NU0190,0,None,0
5399,17:26:03,I2951321,ND0017,NF0177,0,None,0
1089,17:26:12,I2AB1011,ND0020,NU0190,0,None,0
511,17:26:23,I2852321,ND0013,NU0190,0,None,0
1470,17:26:27,I2861021,ND0025,NU0190,0,None,0
8767,17:26:41,A22J6022,NU0253,ND0014,72,ND0001,72
5871,17:26:42,412A1311,NF0177,ND0027,0,None,0
2502,17:26:51,I29A1311,ND0019,NF0159,0,None,0
4958,17:26:54,G1171211,NU0253,ND0027,0,None,0
4959,17:26:58,81271211,NU0253,ND0027,0,None,0
2307,17:26:59,C1981211,NF0159,ND0017,0,None,0
3175,17:27:01,D2661021,NU0253,ND0002,0,None,0
4792,17:27:13,I2852321,ND0025,NU0253,0,None,0
5061,17:27:13,I2851321,ND0001,NF0177,0,None,0
1312,17:27:24,I2956321,ND0024,NU0190,0,None,0
4595,17:27:34,I2968021,ND0024,NU0253,0,None,0
6762,17:27:41,I2A62021,ND0019,NF0077,0,None,0
6310,17:27:48,I2AB1011,ND0003,NU0100,0,None,0
4796,17:27:55,I29I1321,ND0025,NU0253,0,None,0
8021,17:28:11,619B1012,NF0159,ND0012,72,ND0011,72
9170,17:28:22,B1271212,NF0177,ND0017,72,ND0016,72
2236,17:28:25,416A1311,NF0159,ND0016,0,None,0
940,17:28:38,A1271211,NU0190,ND0019,0,None,0
2828,17:28:41,712J5021,NF0159,ND0025,0,None,0
5158,17:28:49,I28B1011,ND0006,NF0177,0,None,0
7468,17:28:54,719J1022,NU0190,ND0020,72,ND0021,72
6564,17:28:55,I2A61021,ND0019,NU0100,0,None,0
3518,17:29:02,I2851321,ND0011,NU0253,0,None,0
990,17:29:05,I28J1021,ND0019,NU0190,0,None,0
6814,17:29:08,I29B1011,ND0023,NF0077,0,None,0
2501,17:29:21,I28A1311,ND0019,NF0159,0,None,0
5492,17:29:21,I29A1311,ND0019,NF0177,0,None,0
3585,17:29:22,I28J1021,ND0012,NU0253,0,None,0
5809,17:29:23,I29A1311,ND0025,NF0177,0,None,0
4377,17:29:27,A1271211,NU0253,ND0022,0,None,0
1968,17:29:29,I29B1011,ND0007,NF0159,0,None,0
5173,17:29:38,I28J4021,ND0008,NF0177,0,None,0
3356,17:29:40,I2951321,ND0007,NU0253,0,None,0
1134,17:29:42,I29B1011,ND0021,NU0190,0,None,0
4103,17:29:53,I29I3321,ND0019,NU0253,0,None,0
6300,17:29:53,I28A1311,ND0002,NU0100,0,None,0
7473,17:30:04,61271212,NU0190,ND0009,72,ND0021,72
5493,17:30:05,I2952321,ND0019,NF0177,0,None,0
6383,17:30:12,I28A1311,ND0011,NU0100,0,None,0
1088,17:30:17,I28B1011,ND0020,NU0190,0,None,0
2563,17:30:24,81271211,NF0159,ND0020,0,None,0
4401,17:30:35,I29A1311,ND0022,NU0253,0,None,0
1715,17:30:43,I2981211,ND0027,NU0190,0,None,0
3221,17:30:46,I2851321,ND0003,NU0253,0,None,0
2746,17:30:51,I29B1011,ND0024,NF0159,0,None,0
2360,17:31:09,H19J2021,NF0159,ND0018,0,None,0
8761,17:31:10,B12B1012,NU0253,ND0013,72,ND0002,72
5491,17:31:11,I2AA1311,ND0019,NF0177,0,None,0
4791,17:31:25,I29B1011,ND0025,NU0253,0,None,0
5837,17:31:32,I29B1011,ND0026,NF0177,0,None,0
5543,17:31:34,I29A1311,ND0020,NF0177,0,None,0
203,17:31:36,I2AA1311,ND0005,NU0190,0,None,0
4222,17:31:40,I28A1311,ND0020,NU0253,0,None,0
6265,17:31:45,I28B1011,ND0025,NU0091,0,None,0
3509,17:31:58,A2371211,NU0253,ND0011,0,None,0
6681,17:32:05,I28J7021,ND0009,NF0077,0,None,0
7465,17:32:24,F29A1312,NU0190,ND0018,72,ND0010,72
6595,17:32:39,I28G1101,ND0025,NU0100,0,None,0
8029,17:32:46,H2671212,NF0159,ND0007,72,ND0017,72
2100,17:32:53,I2AA1311,ND0012,NF0159,0,None,0
3427,17:32:55,F19B1011,NU0253,ND0009,0,None,0
8023,17:32:55,61271212,NF0159,ND0013,72,ND0015,72
4794,17:33:00,I2AB1011,ND0025,NU0253,0,None,0
3583,17:33:12,I2AB1011,ND0012,NU0253,0,None,0
1816,17:33:22,I2854321,ND0001,NF0159,0,None,0
3898,17:33:22,I29J8021,ND0017,NU0253,0,None,0
5807,17:33:23,I29B1011,ND0025,NF0177,0,None,0
3036,17:33:41,I28B1011,ND0027,NF0159,0,None,0
9173,17:33:45,F29B1012,NF0177,ND0024,72,ND0018,72
6230,17:33:49,I28A1311,ND0020,NU0091,0,None,0
1928,17:33:52,I28B1011,ND0005,NF0159,0,None,0
3957,17:33:52,I29I2321,ND0018,NU0253,0,None,0
6113,17:33:59,I29A1311,ND0010,NU0091,0,None,0
2647,17:34:07,H29J1021,NF0159,ND0022,0,None,0
8774,17:34:09,A22G1102,NU0253,ND0016,72,ND0011,72
6761,17:34:11,I2851321,ND0019,NF0077,0,None,0
4291,17:34:19,I28J4021,ND0021,NU0253,0,None,0
8763,17:34:19,82271212,NU0253,ND0002,72,ND0025,72
514,17:34:20,I28A1311,ND0013,NU0190,0,None,0
6275,17:34:28,I29A1311,ND0027,NU0091,0,None,0
4224,17:34:30,I29A1311,ND0020,NU0253,0,None,0
4793,17:34:32,I28A1311,ND0025,NU0253,0,None,0
6189,17:34:32,I2961021,ND0018,NU0091,0,None,0
1465,17:34:34,I28B1011,ND0025,NU0190,0,None,0
4404,17:34:41,I2AB1011,ND0022,NU0253,0,None,0
8766,17:34:43,82271212,NU0253,ND0025,72,ND0015,72
3584,17:35:03,I29B1011,ND0012,NU0253,0,None,0
4994,17:35:05,I29A1311,ND0027,NU0253,0,None,0
99,17:35:22,I2865021,ND0002,NU0190,0,None,0
1542,17:35:29,I29A1311,ND0026,NU0190,0,None,0
6078,17:35:33,71271211,NU0091,ND0009,0,None,0
2657,17:35:36,I28B1011,ND0022,NF0159,0,None,0
1239,17:35:44,I2962021,ND0023,NU0190,0,None,0
3642,17:35:59,C24F1101,NU0253,ND0013,0,None,0
4226,17:36:09,I28B1011,ND0020,NU0253,0,None,0
6180,17:36:16,I2AA1311,ND0017,NU0091,0,None,0
2013,17:36:19,I29I6321,ND0009,NF0159,0,None,0
3803,17:36:19,I28G1101,ND0016,NU0253,0,None,0
3805,17:36:21,I29J1021,ND0016,NU0253,0,None,0
5681,17:36:21,I29K7201,ND0023,NF0177,0,None,0
446,17:36:22,I29J4021,ND0012,NU0190,0,None,0
586,17:36:28,I28B1011,ND0015,NU0190,0,None,0
1877,17:36:32,I28B1011,ND0003,NF0159,0,None,0
761,17:36:35,I2861021,ND0017,NU0190,0,None,0
1726,17:36:43,I28B1011,ND0027,NU0190,0,None,0
2058,17:36:53,I28B1011,ND0011,NF0159,0,None,0
6137,17:37:05,I2957321,ND0012,NU0091,0,None,0
5167,17:37:19,I28B1011,ND0007,NF0177,0,None,0
2155,17:37:24,I2956321,ND0013,NF0159,0,None,0
4400,17:37:26,I28J1021,ND0022,NU0253,0,None,0
8771,17:37:32,81271212,NU0253,ND0011,72,ND0002,72
4788,17:37:33,I28B1011,ND0025,NU0253,0,None,0
4995,17:37:37,I2951321,ND0027,NU0253,0,None,0
5926,17:37:39,I28B1011,ND0001,NU0091,0,None,0
4110,17:37:41,I29B1011,ND0019,NU0253,0,None,0
8024,17:37:56,41471212,NF0159,ND0008,72,ND0016,72
8019,17:38:02,A12B1012,NF0159,ND0003,72,ND0001,72
8773,17:38:25,C19J1022,NU0253,ND0008,72,ND0004,72
2856,17:38:35,I2956321,ND0025,NF0159,0,None,0
249,17:38:46,I28B1011,ND0006,NU0190,0,None,0
45,17:39:07,I29A1311,ND0001,NU0190,0,None,0
8765,17:39:25,H19B1012,NU0253,ND0016,72,ND0009,72
5615,17:39:41,712C1201,NF0177,ND0022,0,None,0
9362,17:39:57,H29I1322,NU0091,ND0008,72,ND0004,72
2861,17:40:04,I28B1011,ND0025,NF0159,0,None,0
1187,17:40:13,I29J1021,ND0022,NU0190,0,None,0
6819,17:40:17,I2862021,ND0024,NF0077,0,None,0
1463,17:40:33,I2862021,ND0025,NU0190,0,None,0
2181,17:40:39,I29B1011,ND0014,NF0159,0,None,0
7466,17:41:05,619I1322,NU0190,ND0022,72,ND0018,72
656,17:41:08,I28B1011,ND0016,NU0190,0,None,0
6033,17:41:15,I29A1311,ND0008,NU0091,0,None,0
4111,17:41:20,I2AB1011,ND0019,NU0253,0,None,0
204,17:41:25,I28I1321,ND0005,NU0190,0,None,0
2748,17:41:26,I2AB1011,ND0024,NF0159,0,None,0
1466,17:41:32,I29B1011,ND0025,NU0190,0,None,0
4988,17:41:42,I28K1201,ND0027,NU0253,0,None,0
986,17:41:46,I29B1011,ND0019,NU0190,0,None,0
1858,17:41:53,I29J1021,ND0002,NF0159,0,None,0
1133,17:41:56,I2857321,ND0021,NU0190,0,None,0
1722,17:41:57,I2861021,ND0027,NU0190,0,None,0
2098,17:42:02,I2861021,ND0012,NF0159,0,None,0
7479,17:42:05,722J4022,NU0190,ND0013,72,ND0015,72
1467,17:42:07,I28I6321,ND0025,NU0190,0,None,0
8018,17:42:07,C2171212,NF0159,ND0012,72,ND0024,72
3804,17:42:09,I28J2021,ND0016,NU0253,0,None,0
5095,17:42:10,I2865021,ND0002,NF0177,0,None,0
6354,17:42:22,I29A1311,ND0010,NU0100,0,None,0
5575,17:42:25,I2AB1011,ND0021,NF0177,0,None,0
4104,17:42:28,I2861021,ND0019,NU0253,0,None,0
3786,17:43:09,81271211,NU0253,ND0016,0,None,0
941,17:43:16,42791011,NU0190,ND0019,0,None,0
3029,17:43:23,I29A1311,ND0027,NF0159,0,None,0
658,17:43:34,I28J5021,ND0016,NU0190,0,None,0
9635,17:43:37,82161022,NF0077,ND0027,72,ND0025,72
5545,17:43:39,I2AB1011,ND0020,NF0177,0,None,0
6565,17:43:42,I28J2021,ND0019,NU0100,0,None,0
7471,17:43:44,822A1312,NU0190,ND0020,72,ND0024,72
4738,17:43:54,B22D2201,NU0253,ND0025,0,None,0
4223,17:43:55,I2856321,ND0020,NU0253,0,None,0
4597,17:44:01,I2AB1011,ND0024,NU0253,0,None,0
1176,17:44:17,I19A1311,NU0190,ND0022,0,None,0
391,17:44:37,I29B1011,ND0011,NU0190,0,None,0
8764,17:44:50,722J1022,NU0253,ND0013,72,ND0001,72
3897,17:45:05,I28A1311,ND0017,NU0253,0,None,0
5806,17:45:11,I28A1311,ND0025,NF0177,0,None,0
4405,17:45:23,I2851321,ND0022,NU0253,0,None,0
1859,17:45:37,I29B1011,ND0002,NF0159,0,None,0
1238,17:45:38,I28B1011,ND0023,NU0190,0,None,0
9359,17:45:41,A1271212,NU0091,ND0016,72,ND0002,72
100,17:45:55,I28I7321,ND0002,NU0190,0,None,0
1086,17:45:58,I2AB1011,ND0020,NU0190,0,None,0
6500,17:46:02,I29I3321,ND0016,NU0100,0,None,0
2500,17:46:07,I28B1011,ND0019,NF0159,0,None,0
5925,17:46:07,I28A1311,ND0001,NU0091,0,None,0
6448,17:46:11,I29I3321,ND0013,NU0100,0,None,0
7480,17:46:11,G1A63022,NU0190,ND0022,72,ND0002,72
3124,17:46:24,I29B1011,ND0001,NU0253,0,None,0
5627,17:46:36,I2AB1011,ND0022,NF0177,0,None,0
2248,17:46:41,I28B1011,ND0016,NF0159,0,None,0
2323,17:46:44,I28J1021,ND0017,NF0159,0,None,0
390,17:46:45,I28I6321,ND0011,NU0190,0,None,0
2497,17:46:48,I28A1311,ND0019,NF0159,0,None,0
8022,17:46:51,A12J8022,NF0159,ND0010,72,ND0024,72
186,17:46:52,C1221201,NU0190,ND0005,0,None,0
5422,17:46:57,I2AA1311,ND0018,NF0177,0,None,0
9169,17:46:59,F29B1012,NF0177,ND0022,72,ND0021,72
5398,17:47:00,I29B1011,ND0017,NF0177,0,None,0
3520,17:47:06,I2AB1011,ND0011,NU0253,0,None,0
6093,17:47:06,I2855321,ND0009,NU0091,0,None,0
9495,17:47:06,D1271212,NU0100,ND0011,72,ND0021,72
5138,17:47:13,I2854321,ND0005,NF0177,0,None,0
987,17:47:14,I28B1011,ND0019,NU0190,0,None,0
8020,17:47:15,61181212,NF0159,ND0025,72,ND0014,72
6577,17:47:27,I2AA1311,ND0020,NU0100,0,None,0
3034,17:47:32,I29A1311,ND0027,NF0159,0,None,0
3958,17:47:35,I2865021,ND0018,NU0253,0,None,0
9497,17:47:48,622B1012,NU0100,ND0012,72,ND0022,72
6445,17:47:49,I29A1311,ND0013,NU0100,0,None,0
1723,17:47:53,I2861021,ND0027,NU0190,0,None,0
2057,17:47:53,I28B1011,ND0011,NF0159,0,None,0
6525,17:47:59,I28A1311,ND0017,NU0100,0,None,0
2572,17:48:03,I2AB1011,ND0020,NF0159,0,None,0
2573,17:48:04,I28A1311,ND0020,NF0159,0,None,0
7469,17:48:13,612A1312,NU0190,ND0022,72,ND0027,72
5108,17:48:38,I29B1011,ND0003,NF0177,0,None,0
8756,17:48:49,612J2022,NU0253,ND0020,72,ND0011,72
262,17:48:59,I2AA1311,ND0007,NU0190,0,None,0
205,17:49:22,I2A61021,ND0005,NU0190,0,None,0
2012,17:49:22,I2852321,ND0009,NF0159,0,None,0
3893,17:49:23,I2AA1311,ND0017,NU0253,0,None,0
4797,17:49:24,I2AI1321,ND0025,NU0253,0,None,0
381,17:49:25,I19A1311,NU0190,ND0011,0,None,0
2198,17:49:30,I29I2321,ND0015,NF0159,0,None,0
5490,17:49:33,I29B1011,ND0019,NF0177,0,None,0
2860,17:49:38,I28B1011,ND0025,NF0159,0,None,0
824,17:49:42,I2867021,ND0018,NU0190,0,None,0
2913,17:49:42,I28B1011,ND0026,NF0159,0,None,0
2613,17:49:49,I2861021,ND0021,NF0159,0,None,0
4225,17:49:50,I28A1311,ND0020,NU0253,0,None,0
6034,17:49:51,I28A1311,ND0008,NU0091,0,None,0
7472,17:49:52,B2471212,NU0190,ND0013,72,ND0007,72
8770,17:49:54,82171212,NU0253,ND0001,72,ND0026,72
4106,17:50:03,I28J3021,ND0019,NU0253,0,None,0
1672,17:50:16,81165021,NU0190,ND0027,0,None,0
2914,17:50:24,I28A1311,ND0026,NF0159,0,None,0
3384,17:50:25,I28B1011,ND0008,NU0253,0,None,0
6446,17:50:27,I2961021,ND0013,NU0100,0,None,0
5965,17:50:28,I2AJ1021,ND0005,NU0091,0,None,0
6671,17:50:32,I28B1011,ND0008,NF0077,0,None,0
7475,17:50:33,41791012,NU0190,ND0004,72,ND0011,72
4109,17:50:35,I2AB1011,ND0019,NU0253,0,None,0
2505,17:50:37,I28J1021,ND0019,NF0159,0,None,0
3186,17:50:38,I28I7321,ND0002,NU0253,0,None,0
1717,17:50:44,I28B1011,ND0027,NU0190,0,None,0
1957,17:50:44,I28B1011,ND0006,NF0159,0,None,0
4790,17:50:50,I28J8021,ND0025,NU0253,0,None,0
2749,17:50:57,I2853321,ND0024,NF0159,0,None,0
3806,17:51:17,I2866021,ND0016,NU0253,0,None,0
7476,17:51:17,A22I2322,NU0190,ND0012,72,ND0010,72
5671,17:51:18,A12D1201,NF0177,ND0023,0,None,0
5306,17:51:23,I29J1021,ND0013,NF0177,0,None,0
993,17:51:24,I29B1011,ND0019,NU0190,0,None,0
8768,17:51:24,C22A1312,NU0253,ND0025,72,ND0018,72
5268,17:51:25,I2853321,ND0012,NF0177,0,None,0
3383,17:51:27,I2AB1011,ND0008,NU0253,0,None,0
3569,17:51:27,F19B1011,NU0253,ND0012,0,None,0
140,17:51:35,I28A1311,ND0004,NU0190,0,None,0
4105,17:51:38,I2AI2321,ND0019,NU0253,0,None,0
3956,17:51:39,I2967021,ND0018,NU0253,0,None,0
3894,17:51:45,I29A1311,ND0017,NU0253,0,None,0
2371,17:51:52,I29J6021,ND0018,NF0159,0,None,0
4500,17:51:52,I2AI3321,ND0023,NU0253,0,None,0
6447,17:52:03,I28I2321,ND0013,NU0100,0,None,0
813,17:52:04,72181211,NU0190,ND0018,0,None,0
1671,17:52:14,723J1021,NU0190,ND0027,0,None,0
6469,17:52:19,I29B1011,ND0014,NU0100,0,None,0
3442,17:52:24,I29B1011,ND0009,NU0253,0,None,0
3295,17:52:41,I28B1011,ND0005,NU0253,0,None,0
7481,17:52:47,912D1202,NU0190,ND0007,72,ND0001,72
6477,17:52:50,I2853321,ND0015,NU0100,0,None,0
1316,17:52:55,I28A1311,ND0024,NU0190,0,None,0
4102,17:53:05,I29B1011,ND0019,NU0253,0,None,0
46,17:53:06,I2AB1011,ND0001,NU0190,0,None,0
4878,17:53:20,I29B1011,ND0026,NU0253,0,None,0
6212,17:53:20,I28B1011,ND0019,NU0091,0,None,0
5318,17:53:26,I28J1021,ND0014,NF0177,0,None,0
6320,17:53:29,I2968021,ND0005,NU0100,0,None,0
3291,17:53:32,I2AA1311,ND0005,NU0253,0,None,0
3293,17:53:35,I2A61021,ND0005,NU0253,0,None,0
4292,17:53:41,I29B1011,ND0021,NU0253,0,None,0
6649,17:53:44,I28J1021,ND0002,NF0077,0,None,0
6286,17:54:02,I2865021,ND0001,NU0100,0,None,0
5472,17:54:05,812C1201,NF0177,ND0019,0,None,0
1427,17:54:09,D11I1321,NU0190,ND0025,0,None,0
3439,17:54:17,I29B1011,ND0009,NU0253,0,None,0
9363,17:54:29,D1271212,NU0091,ND0012,72,ND0014,72
499,17:54:33,71262021,NU0190,ND0013,0,None,0
4479,17:54:33,H19A1311,NU0253,ND0023,0,None,0
432,17:54:38,H29B1011,NU0190,ND0012,0,None,0
3731,17:54:41,I29B1011,ND0015,NU0253,0,None,0
6002,17:54:41,I2951321,ND0007,NU0091,0,None,0
3109,17:54:43,61371211,NU0253,ND0001,0,None,0
6601,17:54:58,I28A1311,ND0027,NU0100,0,None,0
637,17:55:01,A1265021,NU0190,ND0016,0,None,0
1469,17:55:01,I28B1011,ND0025,NU0190,0,None,0
4740,17:55:01,D28A1311,NU0253,ND0025,0,None,0
5680,17:55:02,I29B1011,ND0023,NF0177,0,None,0
587,17:55:08,I29I3321,ND0015,NU0190,0,None,0
8760,17:55:11,D1957322,NU0253,ND0020,72,ND0007,72
5951,17:55:21,I29A1311,ND0002,NU0091,0,None,0
6843,17:55:21,I29A1311,ND0027,NF0077,0,None,0
4203,17:55:22,F19B1011,NU0253,ND0020,0,None,0
994,17:55:27,I2AB1011,ND0019,NU0190,0,None,0
760,17:55:35,I29B1011,ND0017,NU0190,0,None,0
4498,17:55:57,I28B1011,ND0023,NU0253,0,None,0
8028,17:55:58,42271212,NF0159,ND0011,72,ND0001,72
47,17:56:08,I28A1311,ND0001,NU0190,0,None,0
8025,17:56:09,612D1202,NF0159,ND0014,72,ND0021,72
6581,17:56:23,I2AA1311,ND0021,NU0100,0,None,0
1313,17:56:24,I2967021,ND0024,NU0190,0,None,0
6499,17:56:30,I2967021,ND0016,NU0100,0,None,0
4107,17:56:37,I2AB1011,ND0019,NU0253,0,None,0
9172,17:56:38,B23I3322,NF0177,ND0005,72,ND0015,72
5682,17:56:43,I28I3321,ND0023,NF0177,0,None,0
7482,17:56:44,C14A1312,NU0190,ND0004,72,ND0002,72
7463,17:56:45,822B1012,NU0190,ND0008,72,ND0018,72
98,17:56:55,I29A1311,ND0002,NU0190,0,None,0
759,17:56:58,I28A1311,ND0017,NU0190,0,None,0
6534,17:57:01,I29A1311,ND0018,NU0100,0,None,0
4574,17:57:04,821B1011,NU0253,ND0024,0,None,0
985,17:57:19,I2AA1311,ND0019,NU0190,0,None,0
9496,17:57:22,622G1102,NU0100,ND0009,72,ND0011,72
206,17:57:46,I29B1011,ND0005,NU0190,0,None,0
1926,17:57:54,I2852321,ND0005,NF0159,0,None,0
6708,17:58:01,I28B1011,ND0013,NF0077,0,None,0
983,17:58:09,I2AI6321,ND0019,NU0190,0,None,0
4502,17:58:09,I28I6321,ND0023,NU0253,0,None,0
1805,17:58:27,41761021,NF0159,ND0001,0,None,0
3035,17:58:29,I28J6021,ND0027,NF0159,0,None,0
283,17:58:31,I28J4021,ND0008,NU0190,0,None,0
5576,17:58:39,I2867021,ND0021,NF0177,0,None,0
2998,17:59:18,A22J2021,NF0159,ND0027,0,None,0
3340,17:59:18,I29A1311,ND0006,NU0253,0,None,0
9171,17:59:26,82371212,NF0177,ND0018,72,ND0016,72
3125,17:59:30,I28A1311,ND0001,NU0253,0,None,0
2250,17:59:31,I28G1101,ND0016,NF0159,0,None,0
3230,17:59:34,I28B1011,ND0004,NU0253,0,None,0
5219,17:59:37,I2A61021,ND0010,NF0177,0,None,0
992,17:59:53,I2AI4321,ND0019,NU0190,0,None,0
6701,18:00:07,I2AJ5021,ND0012,NF0077,0,None,0
6793,18:00:13,I2861021,ND0021,NF0077,0,None,0
51,18:00:19,I2862021,ND0001,NU0190,0,None,0
4411,18:00:29,I28J1021,ND0022,NU0253,0,None,0
995,18:00:30,I29I1321,ND0019,NU0190,0,None,0
5389,18:00:33,B28B1011,NF0177,ND0017,0,None,0
4809,18:00:42,I2861021,ND0025,NU0253,0,None,0
1959,18:00:57,I28B1011,ND0006,NF0159,0,None,0
3194,18:00:59,I2952321,ND0002,NU0253,0,None,0
5578,18:01:01,I29B1011,ND0021,NF0177,0,None,0
4804,18:01:04,I2864021,ND0025,NU0253,0,None,0
6079,18:01:09,F29B1011,NU0091,ND0009,0,None,0
6449,18:01:10,I29A1311,ND0013,NU0100,0,None,0
6451,18:01:10,I28J1021,ND0013,NU0100,0,None,0
1195,18:01:17,I2AJ1021,ND0022,NU0190,0,None,0
6781,18:01:18,I28B1011,ND0020,NF0077,0,None,0
3723,18:01:21,622A1311,NU0253,ND0015,0,None,0
5548,18:01:22,I2AI4321,ND0020,NF0177,0,None,0
2183,18:01:24,I28A1311,ND0014,NF0159,0,None,0
515,18:01:29,I28J2021,ND0013,NU0190,0,None,0
1241,18:01:32,I2AB1011,ND0023,NU0190,0,None,0
5307,18:01:38,I2852321,ND0013,NF0177,0,None,0
5927,18:01:39,I28A1311,ND0001,NU0091,0,None,0
5684,18:01:40,I2857321,ND0023,NF0177,0,None,0
5918,18:01:41,912B1011,NU0091,ND0001,0,None,0
1008,18:01:47,I2856321,ND0019,NU0190,0,None,0
8780,18:01:47,A29J1022,NU0253,ND0017,72,ND0007,72
8804,18:01:58,31741202,NU0253,ND0027,72,ND0024,72
7483,18:02:03,D24I3322,NU0190,ND0021,72,ND0011,72
5993,18:02:07,I2AB1011,ND0006,NU0091,0,None,0
8782,18:02:36,51271212,NU0253,ND0027,72,ND0009,72
3039,18:02:38,I2957321,ND0027,NF0159,0,None,0
1322,18:02:40,I2AB1011,ND0024,NU0190,0,None,0
1318,18:02:43,I28B1011,ND0024,NU0190,0,None,0
4606,18:02:51,I2867021,ND0024,NU0253,0,None,0
946,18:02:58,62471211,NU0190,ND0019,0,None,0
3040,18:03:04,I29B1011,ND0027,NF0159,0,None,0
9366,18:03:08,A2471212,NU0091,ND0003,72,ND0005,72
4412,18:03:15,I29A1311,ND0022,NU0253,0,None,0
5729,18:03:25,I2964021,ND0024,NF0177,0,None,0
5985,18:03:25,92271211,NU0091,ND0006,0,None,0
4116,18:03:26,I28A1311,ND0019,NU0253,0,None,0
5424,18:03:37,I29B1011,ND0018,NF0177,0,None,0
3699,18:03:43,I29A1311,ND0014,NU0253,0,None,0
4604,18:04:01,I2861021,ND0024,NU0253,0,None,0
3446,18:04:02,I2861021,ND0009,NU0253,0,None,0
4231,18:04:02,I29B1011,ND0020,NU0253,0,None,0
1012,18:04:16,I2AI2321,ND0019,NU0190,0,None,0
4067,18:04:20,C2471211,NU0253,ND0019,0,None,0
3479,18:04:23,I29B1011,ND0010,NU0253,0,None,0
1930,18:04:26,I2861021,ND0005,NF0159,0,None,0
3443,18:04:29,I29A1311,ND0009,NU0253,0,None,0
5958,18:04:31,I2AI5321,ND0003,NU0091,0,None,0
1488,18:04:34,I2861021,ND0025,NU0190,0,None,0
1244,18:04:37,I29B1011,ND0023,NU0190,0,None,0
1739,18:04:39,I29B1011,ND0027,NU0190,0,None,0
3445,18:04:41,I2961021,ND0009,NU0253,0,None,0
4576,18:04:41,71271211,NU0253,ND0024,0,None,0
3570,18:04:52,912I6321,NU0253,ND0012,0,None,0
5168,18:04:54,I29A1311,ND0007,NF0177,0,None,0
2750,18:04:55,I29B1011,ND0024,NF0159,0,None,0
9365,18:04:58,91371212,NU0091,ND0003,72,ND0008,72
1177,18:04:59,A12I1321,NU0190,ND0022,0,None,0
